ts,label,id,confidence,startX,startY,endX,endY1538161193,None,videostart,0,0,0,0,0
1538161201,face,0,1.00,183,19,239,106
1538161201,face,0,1.00,183,19,239,105
1538161201,face,0,1.00,184,19,239,106
1538161202,face,0,1.00,184,19,239,106
1538161202,face,0,1.00,183,18,240,106
1538161202,face,0,1.00,183,19,240,106
1538161202,face,0,1.00,184,19,240,105
1538161202,face,0,1.00,184,19,240,106
1538161202,face,0,1.00,183,19,239,105
1538161202,face,0,1.00,183,19,239,106
1538161202,face,0,1.00,183,18,240,105
1538161202,face,0,1.00,183,19,239,105
1538161202,face,0,1.00,182,18,239,106
1538161202,face,0,1.00,182,18,239,106
1538161202,face,0,1.00,182,18,239,105
1538161202,face,0,1.00,182,18,239,105
1538161202,face,0,1.00,182,18,239,105
1538161202,face,0,1.00,182,19,239,106
1538161202,face,0,1.00,182,19,239,105
1538161202,face,0,1.00,182,19,239,106
1538161202,face,0,1.00,182,19,239,105
1538161202,face,0,1.00,182,19,239,106
1538161202,face,0,1.00,182,19,239,106
1538161203,face,0,1.00,182,19,239,106
1538161203,face,0,1.00,182,19,239,106
1538161203,face,0,1.00,182,19,239,105
1538161203,face,0,1.00,182,19,239,106
1538161203,face,0,1.00,182,19,239,105
1538161203,face,0,1.00,182,18,239,105
1538161203,face,0,1.00,182,19,239,105
1538161203,face,0,1.00,182,18,239,105
1538161203,face,0,1.00,182,18,239,105
1538161203,face,0,1.00,182,18,239,104
1538161203,face,0,1.00,182,18,239,105
1538161203,face,0,1.00,182,18,239,105
1538161203,face,0,1.00,182,18,239,104
1538161203,face,0,1.00,182,18,239,104
1538161203,face,0,1.00,183,18,239,104
1538161203,face,0,1.00,183,19,239,105
1538161203,face,0,1.00,182,18,239,105
1538161203,face,0,1.00,183,19,239,105
1538161203,face,0,1.00,183,18,239,105
1538161203,face,0,1.00,183,18,239,106
1538161204,face,0,1.00,182,18,239,106
1538161204,face,0,1.00,183,19,240,105
1538161204,face,0,1.00,183,18,240,106
1538161204,face,0,0.99,183,17,241,106
1538161204,face,0,0.98,183,17,241,106
1538161204,face,0,0.96,184,16,242,107
1538161204,face,0,0.95,182,16,242,107
1538161204,face,0,0.96,183,16,243,107
1538161204,face,0,0.96,184,15,243,107
1538161204,face,0,0.99,185,14,245,105
1538161204,face,0,1.00,187,15,246,103
1538161204,face,0,0.99,186,12,246,105
1538161204,face,0,0.99,186,11,247,104
1538161204,face,0,0.99,186,11,247,105
1538161204,face,0,0.99,186,11,247,104
1538161204,face,0,0.99,186,11,247,103
1538161204,face,0,0.99,186,11,247,105
1538161204,face,0,0.99,186,12,247,104
1538161204,face,0,0.99,186,12,247,104
1538161204,face,0,0.99,187,12,247,104
1538161204,face,0,0.99,187,12,247,104
1538161204,face,0,0.99,187,12,247,104
1538161204,face,0,0.99,186,12,247,104
1538161205,face,0,0.99,187,12,247,104
1538161205,face,0,1.00,187,12,247,104
1538161205,face,0,0.99,186,12,248,104
1538161205,face,0,0.99,186,12,248,104
1538161205,face,0,0.99,187,11,248,104
1538161205,face,0,0.99,187,12,248,105
1538161205,face,0,0.99,188,12,250,104
1538161205,face,0,0.99,190,12,251,105
1538161205,face,0,1.00,192,12,251,106
1538161205,face,0,1.00,193,13,251,105
1538161205,face,0,1.00,193,13,251,106
1538161205,face,0,1.00,192,14,251,103
1538161205,face,0,1.00,192,14,251,103
1538161205,face,0,1.00,191,14,250,103
1538161205,face,0,1.00,191,14,250,105
1538161205,face,0,1.00,192,14,250,104
1538161205,face,0,1.00,192,14,250,104
1538161205,face,0,1.00,192,14,250,104
1538161205,face,0,1.00,192,14,250,104
1538161205,face,0,1.00,192,15,250,104
1538161205,face,0,1.00,192,15,250,104
1538161205,face,0,1.00,191,15,250,104
1538161205,face,0,1.00,192,15,250,105
1538161205,face,0,1.00,192,14,250,105
1538161205,face,0,1.00,191,15,250,104
1538161205,face,0,1.00,192,14,250,106
1538161205,face,0,1.00,192,14,250,106
1538161205,face,0,1.00,191,14,250,106
1538161206,face,0,1.00,191,14,250,107
1538161206,face,0,1.00,192,13,251,106
1538161206,face,0,1.00,193,14,252,106
1538161206,face,0,1.00,193,14,252,106
1538161206,face,0,1.00,193,15,252,105
1538161206,face,0,1.00,194,13,253,105
1538161206,None,videoend,0,0,0,0,0
