ts,label,id,confidence,startX,startY,endX,endY
1539048886,face,0,0.67,212,0,299,90
1539048886,face,0,0.64,212,0,299,90
1539048886,face,0,0.67,211,0,299,90
1539048887,face,0,0.65,211,0,298,90
1539048887,face,0,0.70,210,0,298,90
1539048887,face,0,0.75,209,-1,297,90
1539048887,face,0,0.79,208,-1,295,90
1539048887,face,0,0.73,207,-2,294,89
1539048887,face,0,0.72,207,0,293,89
1539048887,face,0,0.63,204,0,289,89
1539048887,face,0,0.74,204,0,289,89
1539048887,face,0,0.69,203,0,289,89
1539048887,face,0,0.66,204,0,288,89
1539048887,face,0,0.73,204,-1,289,89
1539048887,face,0,0.68,203,-2,292,89
1539048887,face,0,0.65,204,-3,293,90
1539048887,face,0,0.69,205,-2,293,89
1539048887,face,0,0.71,206,-1,295,90
1539048887,face,0,0.71,205,-2,294,90
1539048887,face,0,0.68,205,-1,294,89
1539048887,face,0,0.65,204,-1,294,89
1539048887,face,0,0.62,205,-1,293,89
1539048888,face,0,0.64,205,-1,293,89
1539048888,face,0,0.65,205,-1,294,89
1539048888,face,0,0.69,206,-1,295,90
1539048888,face,0,0.69,205,-1,295,89
1539048888,face,0,0.66,207,-1,295,89
1539048888,face,0,0.69,206,-1,296,89
1539048888,face,0,0.67,207,-1,295,89
1539048888,face,0,0.68,207,-1,296,89
1539048888,face,0,0.69,207,-1,295,89
1539048888,face,0,0.65,207,-1,295,88
1539048888,face,0,0.65,207,-1,295,88
1539048888,face,0,0.70,207,-1,294,88
1539048888,face,0,0.72,207,-1,294,88
1539048888,face,0,0.67,206,-2,293,88
1539048888,face,0,0.62,206,-2,293,88
1539048888,face,0,0.58,205,-1,292,89
1539048888,face,0,0.59,205,-2,292,89
1539048888,face,0,0.59,205,-2,290,88
1539048888,face,0,0.65,204,-2,290,88
1539048888,face,0,0.68,204,-2,290,88
1539048889,face,0,0.66,205,-1,289,88
1539048889,face,0,0.64,204,0,288,88
1539048889,face,0,0.60,202,-1,288,88
1539048889,face,0,0.64,202,-1,288,88
1539048889,face,0,0.68,201,-1,287,88
1539048889,face,0,0.69,201,0,287,88
1539048889,face,0,0.80,203,-1,287,88
1539048889,face,0,0.80,202,0,287,88
1539048889,face,0,0.81,202,-1,285,88
1539048889,face,0,0.79,200,0,286,87
1539048889,face,0,0.80,199,0,286,88
1539048889,face,0,0.83,198,0,285,88
1539048889,face,0,0.85,197,-1,285,88
1539048889,face,0,0.89,196,-1,285,88
1539048889,face,0,0.90,197,-1,283,87
1539048889,face,0,0.87,196,0,281,87
1539048889,face,0,0.88,196,0,281,87
1539048889,face,0,0.90,194,0,279,86
1539048890,face,0,0.87,194,0,278,86
1539048890,face,0,0.88,194,0,278,86
1539048890,face,0,0.89,193,0,277,86
1539048890,face,0,0.87,192,0,276,86
1539048890,face,0,0.87,191,0,277,87
1539048890,face,0,0.90,190,0,276,87
1539048890,face,0,0.87,191,0,276,87
1539048890,face,0,0.87,190,0,276,89
1539048890,face,0,0.84,190,0,276,89
1539048890,face,0,0.86,190,0,273,88
1539048890,face,0,0.97,187,0,273,89
1539048890,face,0,0.98,184,0,272,90
1539048890,face,0,0.95,181,0,267,92
1539048890,face,0,0.93,182,0,262,93
1539048890,face,0,0.92,181,0,261,95
1539048890,face,0,0.93,182,-1,263,97
1539048890,face,0,0.94,183,0,264,96
1539048890,face,0,0.96,184,-1,266,97
1539048890,face,0,0.97,186,-1,267,96
1539048891,face,0,0.97,186,0,269,96
1539048891,face,0,0.98,186,0,269,96
1539048891,face,0,0.99,186,0,269,96
1539048891,face,0,0.99,187,0,270,96
1539048891,face,0,0.99,187,0,271,97
1539048891,face,0,0.99,187,-1,271,97
1539048891,face,0,0.97,186,0,270,94
1539048891,face,0,0.92,184,0,267,93
1539048891,face,0,0.78,184,0,267,90
1539048891,face,0,0.69,183,0,266,89
1539048891,face,0,0.79,183,0,267,88
1539048891,face,0,0.84,182,0,266,87
1539048891,face,0,0.87,182,0,265,87
1539048891,face,0,0.86,182,0,264,87
1539048891,face,0,0.85,182,0,264,87
1539048891,face,0,0.88,181,0,264,87
1539048891,face,0,0.87,181,0,264,87
1539048891,face,0,0.84,182,0,267,87
1539048891,face,0,0.81,183,-1,268,87
1539048892,face,0,0.89,184,0,269,87
1539048892,face,0,0.92,184,0,271,86
1539048892,face,0,0.93,186,0,272,87
1539048892,face,0,0.93,186,0,272,87
1539048892,face,0,0.95,186,0,273,88
1539048892,face,0,0.95,187,0,273,88
1539048892,face,0,0.96,187,0,273,88
1539048892,face,0,0.97,187,0,274,88
1539048892,face,0,0.95,188,0,276,88
1539048892,face,0,0.94,189,0,275,86
1539048892,face,0,0.89,194,0,280,88
1539048892,face,0,0.89,198,0,284,87
1539048892,face,0,0.79,199,0,285,88
1539048892,face,0,0.77,201,0,284,88
1539048892,face,0,0.72,200,-1,284,88
1539048892,face,0,0.70,201,-1,284,88
1539048892,face,0,0.73,200,-1,284,88
1539048892,face,0,0.78,199,-1,285,88
1539048892,face,0,0.81,199,-1,285,87
1539048893,face,0,0.80,200,-1,285,87
1539048893,face,0,0.78,200,-1,285,87
1539048893,face,0,0.75,200,-1,285,88
1539048893,face,0,0.78,199,-1,285,88
1539048893,face,0,0.77,199,0,285,88
1539048893,face,0,0.80,198,0,286,88
1539048893,face,0,0.84,202,0,285,87
1539048893,face,0,0.89,195,0,282,88
1539048893,face,0,0.89,194,0,281,88
1539048893,face,0,0.95,193,0,279,87
1539048893,face,0,0.96,191,0,278,86
1539048893,face,0,0.97,189,0,276,86
1539048893,face,0,0.96,187,0,274,86
1539048893,face,0,0.96,187,0,273,86
1539048893,face,0,0.95,187,0,273,86
1539048893,face,0,0.94,186,0,272,87
1539048893,face,0,0.94,186,0,271,87
1539048893,face,0,0.93,186,0,270,86
1539048893,face,0,0.93,186,0,270,87
1539048894,face,0,0.93,186,0,270,86
1539048894,face,0,0.93,186,0,270,86
1539048894,face,0,0.93,186,0,271,86
1539048894,face,0,0.94,186,0,271,87
1539048894,face,0,0.95,186,0,271,87
1539048894,face,0,0.96,186,0,272,87
1539048894,face,0,0.96,187,0,272,86
1539048894,face,0,0.95,187,0,273,86
1539048894,face,0,0.95,188,0,275,87
1539048894,face,0,0.97,189,0,275,86
1539048894,face,0,0.97,189,0,275,86
1539048894,face,0,0.97,190,0,276,86
1539048894,face,0,0.95,191,0,275,87
1539048894,face,0,0.96,191,0,275,87
1539048894,face,0,0.95,191,0,274,86
1539048894,face,0,0.95,191,0,274,86
1539048894,face,0,0.96,191,0,275,86
1539048895,face,0,0.96,190,0,274,87
1539048895,face,0,0.95,191,-1,273,86
1539048895,face,0,0.95,191,0,273,86
1539048895,face,0,0.96,191,0,273,86
1539048895,face,0,0.96,191,0,273,86
1539048895,face,0,0.96,191,0,273,87
1539048895,face,0,0.97,191,0,273,87
1539048895,face,0,0.97,190,0,273,87
1539048895,face,0,0.97,190,0,273,87
1539048895,face,0,0.96,191,0,272,87
1539048895,face,0,0.96,190,0,273,86
1539048895,face,0,0.97,190,0,273,86
1539048895,face,0,0.96,190,0,273,86
1539048895,face,0,0.97,190,0,273,86
1539048895,face,0,0.97,190,-1,273,86
1539048895,face,0,0.97,190,0,273,86
1539048895,face,0,0.97,190,-1,273,86
1539048895,face,0,0.96,190,-1,273,86
1539048896,face,0,0.97,191,-1,274,86
1539048896,face,0,0.96,191,0,274,86
1539048896,face,0,0.95,192,-1,274,86
1539048896,face,0,0.97,192,-1,275,86
1539048896,face,0,0.93,193,-1,275,87
1539048896,face,0,0.86,196,0,275,87
1539048896,face,0,0.87,195,0,275,88
1539048896,face,0,0.87,195,0,275,88
1539048896,face,0,0.90,196,0,275,89
1539048896,face,0,0.90,195,0,275,89
1539048896,face,0,0.93,195,0,275,89
1539048896,face,0,0.94,195,0,276,89
1539048896,face,0,0.94,195,0,275,89
1539048896,face,0,0.92,195,0,275,89
1539048896,face,0,0.94,195,0,275,89
1539048896,face,0,0.93,195,0,275,89
1539048896,face,0,0.94,195,0,276,89
1539048897,face,0,0.90,195,0,276,89
1539048897,face,0,0.93,195,0,278,90
1539048897,face,0,0.86,196,0,280,90
1539048897,face,0,0.84,200,-1,282,90
1539048897,face,0,0.80,201,-1,283,91
1539048897,face,0,0.82,201,-1,283,91
1539048897,face,0,0.83,200,-1,282,91
1539048897,face,0,0.86,200,-1,282,90
1539048897,face,0,0.86,200,-1,283,91
1539048897,face,0,0.86,200,-1,283,91
1539048897,face,0,0.83,201,-1,282,90
1539048897,face,0,0.86,200,-1,283,90
1539048897,face,0,0.83,200,0,282,91
1539048897,face,0,0.82,200,0,282,90
1539048897,face,0,0.85,200,0,282,91
1539048897,face,0,0.87,200,0,282,91
1539048898,face,0,0.86,201,0,282,91
1539048898,face,0,0.87,201,0,282,91
1539048898,face,0,0.86,200,0,282,91
1539048898,face,0,0.86,200,-1,282,90
1539048898,face,0,0.88,200,-1,282,90
1539048898,face,0,0.85,200,-1,282,90
1539048898,face,0,0.87,200,-1,281,90
1539048898,face,0,0.88,200,-1,282,90
1539048898,face,0,0.88,200,-1,282,90
1539048898,face,0,0.87,201,-1,282,90
1539048898,face,0,0.88,200,-1,282,90
1539048898,face,0,0.88,200,-1,282,90
1539048898,face,0,0.86,201,-1,281,90
1539048898,face,0,0.87,200,-1,281,90
1539048898,face,0,0.87,200,0,281,90
1539048898,face,0,0.86,200,0,282,89
1539048898,face,0,0.87,200,0,282,90
1539048899,face,0,0.85,200,0,281,90
1539048899,face,0,0.88,200,-1,281,89
1539048899,face,0,0.89,196,0,280,89
1539048899,face,0,0.91,196,0,278,87
1539048899,face,0,0.96,189,0,273,87
1539048899,face,0,0.88,186,0,267,87
1539048899,face,0,0.88,185,-1,265,86
1539048899,face,0,0.87,185,-1,266,86
1539048899,face,0,0.85,184,-2,265,86
1539048899,face,0,0.85,184,-2,265,86
1539048899,face,0,0.84,184,-2,265,86
1539048899,face,0,0.85,184,-2,265,86
1539048899,face,0,0.87,183,-2,264,86
1539048899,face,0,0.85,183,-2,264,86
1539048899,face,0,0.84,183,-2,264,86
1539048899,face,0,0.85,182,-2,262,87
1539048899,face,0,0.83,183,-2,262,87
1539048900,face,0,0.82,182,-2,262,87
1539048900,face,0,0.85,183,-2,262,87
1539048900,face,0,0.84,183,-2,264,86
1539048900,face,0,0.82,184,-2,263,86
1539048900,face,0,0.83,184,-2,264,86
1539048900,face,0,0.83,184,-2,264,86
1539048900,face,0,0.82,184,-2,264,86
1539048900,face,0,0.82,184,-1,263,87
1539048900,face,0,0.83,184,-2,265,86
1539048900,face,0,0.84,185,-2,265,86
1539048900,face,0,0.85,185,-2,265,86
1539048900,face,0,0.85,185,-2,265,86
1539048900,face,0,0.84,185,-2,265,86
1539048900,face,0,0.84,185,-1,265,86
1539048900,face,0,0.85,185,-2,265,86
1539048900,face,0,0.84,185,-2,265,86
1539048900,face,0,0.82,186,-1,265,86
1539048901,face,0,0.84,186,-1,265,86
1539048901,face,0,0.86,186,-1,265,86
1539048901,face,0,0.86,186,-1,265,86
1539048901,face,0,0.87,186,-1,266,86
1539048901,face,0,0.87,186,-1,266,86
1539048901,face,0,0.88,186,-1,266,86
1539048901,face,0,0.86,186,-1,266,86
1539048901,face,0,0.87,186,-1,266,86
1539048901,face,0,0.89,186,-1,267,86
1539048901,face,0,0.88,186,-1,267,86
1539048901,face,0,0.88,186,-1,267,86
1539048901,face,0,0.87,186,-1,267,86
1539048901,face,0,0.87,186,-1,266,86
1539048901,face,0,0.84,186,-1,266,86
1539048901,face,0,0.87,186,-1,266,86
1539048901,face,0,0.82,186,-1,265,86
1539048901,face,0,0.87,186,-1,266,86
1539048901,face,0,0.85,186,-1,265,86
1539048902,face,0,0.86,185,-1,265,86
1539048902,face,0,0.83,185,-1,265,86
1539048902,face,0,0.82,185,-1,263,87
1539048902,face,0,0.83,184,-1,263,87
1539048902,face,0,0.83,184,-1,263,87
1539048902,face,0,0.81,184,-1,263,87
1539048902,face,0,0.84,184,-1,263,87
1539048902,face,0,0.84,184,-1,263,87
1539048902,face,0,0.84,184,-2,265,86
1539048902,face,0,0.92,186,0,269,86
1539048902,face,0,0.93,186,0,271,86
1539048902,face,0,0.95,190,0,276,86
1539048902,face,0,0.96,194,0,277,87
1539048902,face,0,0.93,195,0,277,88
1539048902,face,0,0.96,195,0,278,87
1539048902,face,0,0.96,195,0,278,87
1539048902,face,0,0.96,195,0,277,87
1539048903,face,0,0.96,195,0,277,87
1539048903,face,0,0.96,195,0,277,88
1539048903,face,0,0.95,195,0,277,87
1539048903,face,0,0.94,195,0,278,87
1539048903,face,0,0.80,191,0,278,85
1539048903,face,0,0.68,186,-3,271,74
1539048905,face,0,0.65,175,-3,263,66
1539048905,face,0,0.71,175,-1,262,75
1539048905,face,0,0.81,175,-2,267,87
1539048905,face,0,0.87,175,0,265,91
1539048906,face,0,0.92,176,-1,265,93
1539048906,face,0,0.92,176,-1,266,93
1539048906,face,0,0.89,174,-1,265,92
1539048906,face,0,0.80,172,-2,262,88
1539048906,face,0,0.88,172,-2,260,84
1539048906,face,0,0.90,174,-2,261,82
1539048906,face,0,0.87,175,-2,260,79
1539048906,face,0,0.86,179,-2,260,75
1539048906,face,0,0.63,179,-2,264,67
1539048906,face,0,0.56,181,-4,264,62
1539048907,face,0,0.87,202,-1,279,64
1539048907,face,0,0.85,198,-1,282,69
1539048907,face,0,0.86,201,-2,284,77
1539048907,face,0,0.80,203,-1,284,86
1539048907,face,0,0.82,201,-1,285,89
1539048907,face,0,0.79,201,0,283,89
1539048908,face,0,0.73,202,0,283,89
1539048908,face,0,0.71,202,0,283,88
1539048908,face,0,0.69,203,1,281,87
1539048908,face,0,0.82,209,0,280,83
1539048908,face,0,0.87,209,-2,281,80
1539048908,face,0,0.81,207,-2,279,76
1539048908,face,0,0.94,207,-1,277,69
1539048908,face,0,0.98,207,-2,277,67
1539048908,face,0,0.96,205,-1,277,63
1539048908,face,0,0.65,205,-1,274,58
1539048908,face,0,0.55,203,-3,272,53
1539048910,face,0,0.55,252,-3,321,52
1539048910,face,0,0.61,253,-3,324,52
1539048910,face,0,0.58,255,-2,329,51
1539048910,face,0,0.60,265,-1,332,52
1539048911,face,0,0.69,271,-3,339,55
1539048911,face,0,0.86,274,-3,346,57
1539048911,face,0,0.95,275,-2,347,60
1539048911,face,0,0.92,276,-2,355,64
1539048911,face,0,0.92,276,-1,361,68
1539048911,face,0,0.86,274,-1,362,76
1539048911,face,0,0.86,275,-1,362,80
1539048911,face,0,0.89,276,0,363,86
1539048911,face,0,0.90,274,0,361,87
1539048911,face,0,0.88,271,0,357,87
1539048911,face,0,0.87,265,0,350,87
1539048911,face,0,0.84,262,-1,347,88
1539048911,face,0,0.91,248,-1,336,88
1539048911,face,0,0.95,239,0,329,89
1539048911,face,0,0.98,233,0,322,91
1539048911,face,0,0.98,226,0,313,93
1539048911,face,0,0.97,223,0,309,93
1539048912,face,0,0.77,211,-2,296,94
1539048912,face,0,0.97,203,0,291,96
1539048912,face,0,0.95,199,0,280,93
1539048912,face,0,0.98,195,-1,278,93
1539048912,face,0,0.99,189,0,274,93
1539048912,face,0,0.99,187,0,272,92
1539048912,face,0,0.98,183,0,270,92
1539048912,face,0,0.96,183,0,267,90
1539048912,face,0,0.95,183,0,267,89
1539048912,face,0,0.94,184,0,269,87
1539048912,face,0,0.91,184,0,270,87
1539048912,face,0,0.88,186,0,270,87
1539048912,face,0,0.82,186,0,268,84
1539048912,face,0,0.91,188,0,271,85
1539048912,face,0,0.86,189,-1,269,83
1539048912,face,0,0.82,189,0,268,82
1539048912,face,0,0.84,190,0,272,83
1539048912,face,0,0.81,194,0,273,82
1539048913,face,0,0.79,196,0,274,82
1539048913,face,0,0.82,203,0,277,82
1539048913,face,0,0.84,205,-1,277,81
1539048913,face,0,0.82,201,0,279,82
1539048913,face,0,0.82,200,0,281,86
1539048913,face,0,0.83,199,0,280,89
1539048913,face,0,0.77,203,0,279,90
1539048913,face,0,0.85,203,0,277,93
1539048913,face,0,0.89,203,0,276,94
1539048913,face,0,0.86,204,0,278,96
1539048913,face,0,0.86,205,0,281,95
1539048913,face,0,0.87,206,0,283,94
1539048913,face,0,0.89,207,0,286,94
1539048913,face,0,0.88,208,0,286,95
1539048913,face,0,0.85,208,0,286,95
1539048913,face,0,0.84,209,0,286,94
1539048913,face,0,0.85,208,-1,287,95
1539048913,face,0,0.69,209,-1,286,92
1539048914,face,0,0.77,214,0,287,89
1539048914,face,0,0.90,214,0,286,89
1539048914,face,0,0.90,214,0,285,88
1539048914,face,0,0.91,214,-1,284,87
1539048914,face,0,0.90,213,-1,283,87
1539048914,face,0,0.88,212,-1,282,88
1539048914,face,0,0.90,211,-1,280,87
1539048914,face,0,0.87,210,-1,280,87
1539048914,face,0,0.89,210,0,279,87
1539048914,face,0,0.90,209,0,279,86
1539048914,face,0,0.90,209,0,279,86
1539048914,face,0,0.92,208,-1,278,87
1539048914,face,0,0.93,209,-1,278,86
1539048914,face,0,0.94,208,-1,278,87
1539048914,face,0,0.94,207,-1,277,87
1539048914,face,0,0.93,205,-1,277,86
1539048914,face,0,0.91,203,0,276,85
1539048915,face,0,0.92,198,0,273,83
1539048915,face,0,0.85,196,0,271,83
1539048915,face,0,0.85,197,0,269,82
1539048915,face,0,0.91,193,-1,265,83
1539048915,face,0,0.89,191,-1,261,86
1539048915,face,0,0.95,191,-1,260,87
1539048915,face,0,0.91,188,-1,258,90
1539048915,face,0,0.92,189,-6,257,93
1539048915,face,0,0.87,189,-4,257,92
1539048915,face,0,0.87,190,-4,258,93
1539048915,face,0,0.84,190,-3,258,93
1539048915,face,0,0.81,187,0,264,92
1539048915,face,0,0.77,187,0,266,88
1539048915,face,0,0.65,192,2,271,85
1539048915,face,0,0.79,192,0,272,83
1539048915,face,0,0.77,195,0,273,82
1539048916,face,0,0.80,196,0,274,81
1539048916,face,0,0.80,205,0,275,79
1539048916,face,0,0.82,205,0,275,79
1539048916,face,0,0.78,205,0,276,80
1539048916,face,0,0.79,206,0,276,79
1539048916,face,0,0.78,205,-1,277,79
1539048916,face,0,0.87,207,-1,278,79
1539048916,face,0,0.88,207,-1,278,79
1539048916,face,0,0.86,206,-1,278,79
1539048916,face,0,0.86,206,-1,279,79
1539048916,face,0,0.90,206,-1,279,79
1539048916,face,0,0.85,207,-2,280,79
1539048916,face,0,0.86,207,-2,280,79
1539048916,face,0,0.85,207,-2,279,79
1539048916,face,0,0.86,207,-2,279,79
1539048916,face,0,0.90,208,-2,279,78
1539048916,face,0,0.89,208,-2,279,78
1539048916,face,0,0.90,208,-2,279,78
1539048917,face,0,0.92,208,-2,279,78
1539048917,face,0,0.93,208,-2,279,78
1539048917,face,0,0.94,208,-2,279,78
1539048917,face,0,0.93,208,-2,279,78
1539048917,face,0,0.91,208,-2,279,79
1539048917,face,0,0.91,208,-2,279,79
1539048917,face,0,0.94,208,-1,279,78
1539048917,face,0,0.95,207,-1,279,78
1539048917,face,0,0.93,206,-1,279,79
1539048917,videoend,0,0,0,0,0,0
